Ds,Yhat,Yhat Lower,Yhat Upper,County
2024-12-31,646.2085691151541,635.7002327173483,656.4611463030784,Chautauqua
2025-12-31,637.5748359816255,617.7960892751789,657.3602037864295,Chautauqua
2026-12-31,617.256133856149,585.4443798450325,648.3736802460368,Chautauqua
2027-12-31,585.3838951636997,539.6064395106202,630.6650152935171,Chautauqua
2028-12-31,750.3284973069717,690.0049218783183,812.0003676376698,Chautauqua
2029-12-31,741.6947641730059,662.5419432929032,820.3427319492662,Chautauqua
2030-12-31,721.3760620475507,625.128451075632,815.42343421147,Chautauqua
2031-12-31,689.5038233541826,573.7414946746678,803.0324836554265,Chautauqua
2032-12-31,854.448425498209,718.1783386544047,986.305727165567,Chautauqua
2024-12-31,1766.419797674166,1749.5132960471174,1781.671396080694,Kings
2025-12-31,1780.0557592078308,1754.024175373939,1803.7842059201269,Kings
2026-12-31,1768.981574275601,1726.0220546473513,1805.4492515233592,Kings
2027-12-31,1733.4171853150583,1675.0462452176612,1782.438567007325,Kings
2028-12-31,2114.213851181991,2036.198521803009,2180.10177003296,Kings
2029-12-31,2127.8498127149664,2029.342450342392,2210.352989818895,Kings
2030-12-31,2116.775627782742,1996.9469712683926,2222.069520538344,Kings
2031-12-31,2081.2112388201085,1939.185681499382,2208.924988331989,Kings
2032-12-31,2462.0079046887377,2289.9925772259558,2614.8006576108683,Kings
2024-12-31,810.9676614745799,800.7520821288368,820.9573797126981,Tioga
2025-12-31,821.896538681766,809.7942885618438,833.8990369163993,Tioga
2026-12-31,825.3901427802956,811.0860175059976,839.9779059544375,Tioga
2027-12-31,821.5121611686984,804.0060326140899,838.8345834588694,Tioga
2028-12-31,951.3513951386408,930.6185588643328,971.3523516764371,Tioga
2029-12-31,962.2802723455992,936.0316731321324,988.3669593982802,Tioga
2030-12-31,965.7738764442004,934.7534311262671,996.810026420791,Tioga
2031-12-31,961.8958948319419,926.5418997013523,997.673463595641,Tioga
2032-12-31,1091.7351288023863,1050.6211599149067,1131.8296497698148,Tioga
2024-12-31,726.0856532022731,718.4607300661493,734.1754864385326,Orleans
2025-12-31,738.4805948005625,729.1481075179744,748.5378356462049,Orleans
2026-12-31,745.2028410813263,733.3695385550876,758.8041481074625,Orleans
2027-12-31,746.2981457340798,730.5122300323212,765.0134599845003,Orleans
2028-12-31,836.3010637793398,816.2652800769722,858.1676375306824,Orleans
2029-12-31,848.6960053774823,822.8896494165318,876.595539135795,Orleans
2030-12-31,855.4182516582537,825.517884811515,888.5471292966757,Orleans
2031-12-31,856.5135563105534,820.3590796061179,897.8776316829918,Orleans
2032-12-31,946.5164743561883,904.2259472487749,994.9845137878157,Orleans
2024-12-31,1243.7437205920398,1224.3928165859447,1264.184751681839,Saratoga
2025-12-31,1249.4162768713368,1209.079387179017,1290.6982396213061,Saratoga
2026-12-31,1240.9468489820504,1179.5796204879769,1303.721171087931,Saratoga
2027-12-31,1218.3573896686291,1125.940128819135,1311.9404696268366,Saratoga
2028-12-31,1433.9800371643664,1307.6661571235425,1562.4833236402217,Saratoga
2029-12-31,1439.6525934420326,1279.9673706040237,1599.7226139485413,Saratoga
2030-12-31,1431.183165552634,1233.0354926740786,1630.1421766873088,Saratoga
2031-12-31,1408.593706239527,1174.7736724470333,1646.7439500384571,Saratoga
2032-12-31,1624.2163537344945,1347.1490000819033,1905.2061512196915,Saratoga
2024-12-31,1062.252363056485,1022.4593353170677,1101.3119060979714,Columbia
2025-12-31,1034.7590312319314,957.2112228634793,1116.948123121478,Columbia
2026-12-31,977.7738415630399,853.8677806007657,1107.0736043473773,Columbia
2027-12-31,891.5509097267059,709.9234348330369,1069.9831191715723,Columbia
2028-12-31,1299.075200843847,1056.1880621986331,1538.2384864447533,Columbia
2029-12-31,1271.5818690185013,971.699628348363,1572.7871681565578,Columbia
2030-12-31,1214.596679351527,848.6569318347512,1597.0302473787972,Columbia
2031-12-31,1128.3737475120818,705.2992645908271,1593.462959720864,Columbia
2032-12-31,1535.8980386316136,1046.6817738512727,2093.695319002329,Columbia
2024-12-31,645.8034016146264,618.6909349675147,672.7038846540472,Lewis
2025-12-31,630.0540228363329,605.3074792528199,656.6924241910638,Lewis
2026-12-31,603.465076693107,576.803807343775,630.4456721223042,Lewis
2027-12-31,566.1103168326063,540.295345464624,594.8153391388663,Lewis
2028-12-31,715.184127230975,688.4207809017862,741.7588263502117,Lewis
2029-12-31,699.4347484523557,672.6788571620416,726.1363487734651,Lewis
2030-12-31,672.8458023093661,646.3853234278948,700.2263217755874,Lewis
2031-12-31,635.4910424479262,609.6335130356631,663.734632160773,Lewis
2032-12-31,784.5648528469833,759.0625095003456,810.7935100597522,Lewis
2024-12-31,1755.960119837922,1703.7500557609314,1814.5045674642322,Westchester
2025-12-31,1710.5783022585945,1609.0357122021298,1823.0673276079522,Westchester
2026-12-31,1625.5136023758744,1457.075297572279,1816.1949543211379,Westchester
2027-12-31,1500.7749178086945,1257.52447971918,1788.0836847654311,Westchester
2028-12-31,2036.0634075202918,1716.533802747331,2421.1666988578895,Westchester
2029-12-31,1990.681589935128,1585.6322295852324,2481.9316852998777,Westchester
2030-12-31,1905.6168900586504,1407.9053146980361,2521.7276416664586,Westchester
2031-12-31,1780.8782054912247,1170.5178173810345,2507.2770038526814,Westchester
2032-12-31,2316.1666952007786,1602.2759945285552,3163.977793497628,Westchester
2024-12-31,792.9351386580012,767.4863059301565,817.8729157224511,Delaware
2025-12-31,854.8148079569224,804.7700395111625,904.9259174257718,Delaware
2026-12-31,922.5835848253006,846.772841906614,1000.8713384654507,Delaware
2027-12-31,996.1908657337327,887.3097938236457,1105.2254522190938,Delaware
2028-12-31,962.1639207917246,812.5521181981329,1108.1509343481753,Delaware
2029-12-31,1024.0435900921207,831.5540838948853,1210.713211265841,Delaware
2030-12-31,1091.8123669603406,856.4240769992865,1319.8690141943973,Delaware
2031-12-31,1165.4196478682688,888.0625351724254,1434.4804203392243,Delaware
2032-12-31,1131.3927029270753,808.4780768159924,1450.5076447924669,Delaware
2024-12-31,712.0216149811204,704.1366343382219,719.8402984041367,Montgomery
2025-12-31,706.08972499339,698.2275096360504,714.1620622388812,Montgomery
2026-12-31,690.7679021877084,683.0662590361652,698.8317611923742,Montgomery
2027-12-31,666.1069086334786,657.7326861019807,672.9915364675927,Montgomery
2028-12-31,792.3659624731464,784.6616713413579,800.1622756041045,Montgomery
2029-12-31,786.4340724851517,778.45779071878,793.9789517160625,Montgomery
2030-12-31,771.1122496797382,763.3901882928593,779.0736541930269,Montgomery
2031-12-31,746.45125612473,738.9556291328502,753.9092618551555,Montgomery
2032-12-31,872.7103099649634,864.894113265958,880.4308735792652,Montgomery
2024-12-31,1622.8958672635172,1605.761267967143,1640.6601767466366,Richmond
2025-12-31,1654.840735066181,1618.8474000992662,1689.9564646553988,Richmond
2026-12-31,1668.8839470911844,1610.886158626124,1726.8797123274505,Richmond
2027-12-31,1665.1515926328339,1582.7756012640896,1747.1680940589488,Richmond
2028-12-31,1964.6712468108408,1852.6758245449591,2074.4198401521226,Richmond
2029-12-31,1996.6161146145664,1851.1172273032744,2138.8132042860148,Richmond
2030-12-31,2010.6593266448876,1836.147185535866,2182.2981410482507,Richmond
2031-12-31,2006.9269721806832,1793.0659854720293,2213.5773530268293,Richmond
2032-12-31,2306.4466263646486,2052.344645802118,2547.4369676266074,Richmond
2024-12-31,691.4781546566397,669.7116360409692,714.6097547027696,St. Lawrence
2025-12-31,685.7192344631369,639.6126156180028,729.399818594025,St. Lawrence
2026-12-31,670.4867229302491,599.9636663073208,737.4486473255286,St. Lawrence
2027-12-31,645.6871578398791,545.8337787350637,742.3516568207459,St. Lawrence
2028-12-31,800.9747248325513,668.8163829582948,930.3178877354082,St. Lawrence
2029-12-31,795.2158046378756,630.3251963133905,962.041719342618,St. Lawrence
2030-12-31,779.9832931065044,566.3468200502613,990.0478915211004,St. Lawrence
2031-12-31,755.1837280157499,497.8757399149198,1011.8689136296607,St. Lawrence
2032-12-31,910.4712950080539,602.1450813122049,1213.4295839589583,St. Lawrence
2024-12-31,1263.7633000342344,1248.0705069607814,1278.6091571703364,Tompkins
2025-12-31,1251.2417427869493,1235.6637721959019,1267.6920864042656,Tompkins
2026-12-31,1221.0828002303776,1203.7917269844288,1237.5686787729073,Tompkins
2027-12-31,1173.3972411165125,1154.9468011121046,1191.8685439803496,Tompkins
2028-12-31,1445.919690724259,1424.4272790185926,1468.1680349682379,Tompkins
2029-12-31,1433.3981334764003,1408.6332425130418,1458.8469272793611,Tompkins
2030-12-31,1403.239190920396,1374.6582442441281,1433.9311688054208,Tompkins
2031-12-31,1355.5536318049294,1323.7613380220303,1388.8826506838811,Tompkins
2032-12-31,1628.076081413771,1593.7573045473957,1668.3021927228833,Tompkins
2024-12-31,1014.5430449354033,1000.7737807875264,1027.336784286786,Warren
2025-12-31,1056.4993161909094,1032.4954437419256,1076.8729519452806,Warren
2026-12-31,1098.3495263921423,1060.7313848342696,1129.9134814124147,Warren
2027-12-31,1140.1085822797688,1085.4471059258017,1182.199599678646,Warren
2028-12-31,1186.3313279044246,1118.4026469217906,1244.9440344774268,Warren
2029-12-31,1228.2875991599303,1141.002507385554,1302.2374168141307,Warren
2030-12-31,1270.137809361048,1159.856455228037,1364.9976053502871,Warren
2031-12-31,1311.8968652486637,1180.414043246365,1425.9838675398291,Warren
2032-12-31,1358.1196108733534,1203.8644943643178,1488.1543795544894,Warren
2024-12-31,804.4292903776424,792.2155756208051,817.342247780985,Cortland
2025-12-31,801.9349658949095,790.0808416747083,814.156100107799,Cortland
2026-12-31,790.5098805306154,778.1039601079756,803.9185246492551,Cortland
2027-12-31,770.2190438453404,757.4690929571041,783.166567768742,Cortland
2028-12-31,902.2270327107009,889.199526223316,913.7706630695839,Cortland
2029-12-31,899.7327082277043,886.7694923806371,912.8345628473091,Cortland
2030-12-31,888.3076228635587,875.9672888471216,900.3098561317698,Cortland
2031-12-31,868.0167861775168,854.348994466413,879.4174240098312,Cortland
2032-12-31,1000.0247750434517,987.7018542945801,1012.3666221602215,Cortland
2024-12-31,1467.3741292344807,1446.1313171741563,1494.3330282697025,Dutchess
2025-12-31,1519.9908925256136,1476.2175592189808,1572.232563829798,Dutchess
2026-12-31,1563.706941437689,1493.7762156174815,1647.026256561887,Dutchess
2027-12-31,1598.64548287412,1496.5989323680478,1716.4923530443307,Dutchess
2028-12-31,1824.5157486053763,1688.0904745080427,1987.143357155344,Dutchess
2029-12-31,1877.1325118961927,1705.007761179662,2087.662162256668,Dutchess
2030-12-31,1920.8485608080882,1714.842231202166,2180.15717899796,Dutchess
2031-12-31,1955.7871022436284,1706.3183392410215,2262.640701400273,Dutchess
2032-12-31,2181.65736797559,1888.5374846759319,2537.7158406442954,Dutchess
2024-12-31,1017.3359565031401,987.9934877040337,1049.4276883342043,Monroe
2025-12-31,993.9364681676002,936.4254943476687,1058.4771675955806,Monroe
2026-12-31,947.0653785039633,853.1005736362681,1046.4863130566532,Monroe
2027-12-31,876.9500698744456,740.9699661534493,1017.8486015385686,Monroe
2028-12-31,1205.6648900984342,1021.9544756323477,1395.8747879551545,Monroe
2029-12-31,1182.2654017620735,945.6043207330465,1416.4322163772817,Monroe
2030-12-31,1135.3943120982244,850.3293847717031,1418.9945878149783,Monroe
2031-12-31,1065.2790034667064,724.5112684786924,1393.6075037607573,Monroe
2032-12-31,1393.993823692256,990.2939658438618,1781.9895446508567,Monroe
2024-12-31,812.4306164569573,802.595391012269,822.0617139817854,Oneida
2025-12-31,824.4120146288905,805.8796243056581,840.6268485976364,Oneida
2026-12-31,827.5150492846561,800.4960541462149,852.624312125113,Oneida
2027-12-31,821.8166955442003,782.5254280576015,857.8859079464404,Oneida
2028-12-31,970.4819410652019,918.6945794791429,1016.5536281992689,Oneida
2029-12-31,982.4633392368721,919.1711659176416,1041.2621144008247,Oneida
2030-12-31,985.5663738926862,908.8188543046482,1058.147504112836,Oneida
2031-12-31,979.8680201514619,886.6367835697926,1067.124220909568,Oneida
2032-12-31,1128.5332656730652,1017.4358728084336,1229.5570857632777,Oneida
2024-12-31,1223.6206363730826,1207.732687670399,1239.3326545585844,Ulster
2025-12-31,1235.4038940457028,1205.3627878529207,1266.4887974400287,Ulster
2026-12-31,1230.0899112152222,1183.458931984108,1276.7378651860854,Ulster
2027-12-31,1207.8358199838124,1143.3801452092366,1274.4900616673374,Ulster
2028-12-31,1472.7720000794734,1386.3774997249106,1558.0755566503578,Ulster
2029-12-31,1484.5552577516187,1375.7966798981665,1592.0331265795212,Ulster
2030-12-31,1479.2412749210844,1344.4705425024415,1609.7875651173858,Ulster
2031-12-31,1456.987183688245,1295.3618866241875,1612.6359324259572,Ulster
2032-12-31,1721.923363785087,1530.9960805791354,1903.0251777453584,Ulster
2024-12-31,889.2058746835596,881.6862099995993,897.6718776683447,Chemung
2025-12-31,907.7788358411506,895.4936957605482,920.5719108699375,Chemung
2026-12-31,920.7148954758848,903.8443573262745,939.6938519505542,Chemung
2027-12-31,928.0760353507767,903.6603611204574,954.8105181589716,Chemung
2028-12-31,1043.547525650989,1013.1129484254551,1077.760962747962,Chemung
2029-12-31,1062.1204868083987,1022.5096251542909,1104.9067151916145,Chemung
2030-12-31,1075.056546443098,1028.390887029954,1127.1539624106733,Chemung
2031-12-31,1082.417686317468,1026.0924125030747,1146.5665204328936,Chemung
2032-12-31,1197.8891766180914,1132.5779659820384,1274.2941523126703,Chemung
2024-12-31,766.0100181601186,757.7463291508599,773.685404712906,Livingston
2025-12-31,752.4800779969175,741.3211355570194,762.2995664186307,Livingston
2026-12-31,725.9279346134583,710.911206801564,739.4202228451716,Livingston
2027-12-31,686.4613978064237,665.7391911769325,704.9691303496801,Livingston
2028-12-31,876.5814237951917,849.5222956305096,900.6012578875005,Livingston
2029-12-31,863.051483631596,829.6816601621825,894.3031715711348,Livingston
2030-12-31,836.4993402482744,797.3324702076418,874.6295485926695,Livingston
2031-12-31,797.032803440096,750.9930847593918,845.1832865528296,Livingston
2032-12-31,987.1528294297352,929.7220202383079,1041.4422802788952,Livingston
2024-12-31,832.6740600378142,823.2712340769423,843.4504481220113,Otsego
2025-12-31,833.6037358003412,818.0686720801679,851.6399401349734,Otsego
2026-12-31,824.2918953059858,801.8266156774848,852.1033149983966,Otsego
2027-12-31,804.827935176584,772.4467041687783,841.9464122733766,Otsego
2028-12-31,976.7321823187588,934.8297866900609,1027.7972061769724,Otsego
2029-12-31,977.6618580809555,923.3115329812147,1042.031444357342,Otsego
2030-12-31,968.3500175867249,902.7875670630679,1045.6172307633474,Otsego
2031-12-31,948.8860574563852,870.7504598954168,1040.2236655992624,Otsego
2032-12-31,1120.790304599255,1026.9838909522941,1228.0053388017154,Otsego
2024-12-31,819.4888233917436,791.5545319301929,847.6630459722085,Clinton
2025-12-31,773.3437339054826,718.8857276151704,826.9087375237317,Clinton
2026-12-31,701.9300522056463,613.2475745861842,785.514314934065,Clinton
2027-12-31,605.550654430529,479.3266614744116,725.6662763315879,Clinton
2028-12-31,933.9000598412669,767.1417199599911,1094.954002222963,Clinton
2029-12-31,887.7549703540451,676.1605608365232,1094.17503849515,Clinton
2030-12-31,816.3412886537318,547.3440021449628,1076.4151588895431,Clinton
2031-12-31,719.9618908765506,400.733007755529,1028.5131108938099,Clinton
2032-12-31,1048.3112962893229,667.8235306520603,1413.0163166024386,Clinton
2024-12-31,853.3973810682039,839.2189550038896,867.7332307731607,Greene
2025-12-31,838.2231856343165,822.5255498843709,852.9642549899543,Greene
2026-12-31,810.5271943762191,792.6140361911927,826.981450369202,Greene
2027-12-31,770.4072994618401,751.7780182830567,789.0253408406439,Greene
2028-12-31,958.4813576572558,938.2797546652305,980.3600576875679,Greene
2029-12-31,943.3071622229704,918.6920916467386,968.6899705592762,Greene
2030-12-31,915.6111709651022,886.37815612167,946.3199750832347,Greene
2031-12-31,875.4912760495911,840.8611984471205,909.337727969674,Greene
2032-12-31,1063.56533424583,1024.3921855209119,1103.6962078221982,Greene
2024-12-31,1211.4521395010788,1181.4965877873306,1240.4179325234456,Albany
2025-12-31,1239.191914145758,1181.5467530383671,1294.2924056261297,Albany
2026-12-31,1253.5061965694674,1162.417348281371,1338.3720560059417,Albany
2027-12-31,1254.5987606323872,1122.898513878551,1376.0042701567274,Albany
2028-12-31,1493.1003439480135,1324.6461898496432,1654.4986322997356,Albany
2029-12-31,1520.8401185918055,1302.6289411565351,1728.7779795244855,Albany
2030-12-31,1535.1544010162413,1270.3851989125783,1790.6409020872427,Albany
2031-12-31,1536.2469650781272,1218.1409954907235,1842.7353204000678,Albany
2032-12-31,1774.748548394631,1402.0374852851248,2134.1244665060835,Albany
2024-12-31,578.0152378577056,569.948905823155,585.9390201390066,Allegany
2025-12-31,570.1427814320797,561.8010466866074,578.6526664476634,Allegany
2026-12-31,555.4175152765486,547.0974243986354,563.2836207291037,Allegany
2027-12-31,533.894540079838,524.9094750212721,542.6569268921706,Allegany
2028-12-31,635.6196071779218,627.1409290439085,644.5509603977339,Allegany
2029-12-31,627.7471507520823,617.9583212428125,638.3067542661568,Allegany
2030-12-31,613.0218845966521,602.7626562062314,624.2030726468582,Allegany
2031-12-31,591.4989093993312,580.5116766904706,602.9925161017268,Allegany
2032-12-31,693.2239764978673,681.1353781632995,704.900683048811,Allegany
2024-12-31,632.9787715574403,626.9252121585206,639.3503996696479,Cattaraugus
2025-12-31,642.6380728109006,632.678810812584,652.9462156184476,Cattaraugus
2026-12-31,646.8475593160779,631.7289800896795,662.1269281566831,Cattaraugus
2027-12-31,645.6513455282858,624.77293198849,665.9490401541798,Cattaraugus
2028-12-31,734.0057896887865,707.2761961613578,761.8370287121238,Cattaraugus
2029-12-31,743.6650909420971,710.1584847185475,777.8361349285864,Cattaraugus
2030-12-31,747.8745774473033,707.6332825932215,790.5609342512655,Cattaraugus
2031-12-31,746.6783636590601,700.3204810507992,797.4592517837477,Cattaraugus
2032-12-31,835.0328078199211,777.7734629290226,892.4812874175853,Cattaraugus
2024-12-31,825.9024030308906,812.8529480245599,838.9604424663393,Madison
2025-12-31,837.9900027017854,814.1194709076073,861.8772022324629,Madison
2026-12-31,839.7124703833683,801.7603336396155,877.3003677253814,Madison
2027-12-31,831.1541214880044,777.9830711104435,885.0437762827221,Madison
2028-12-31,1005.4170315380139,936.109898399267,1079.6121145484915,Madison
2029-12-31,1017.5046312085963,927.0023200140943,1114.5938732466514,Madison
2030-12-31,1019.2270988902989,908.4975251683585,1139.671273027927,Madison
2031-12-31,1010.6687499940244,877.533627852294,1154.2806528156095,Madison
2032-12-31,1184.9316600447244,1031.7723823718982,1358.8595074739562,Madison
2024-12-31,1043.5666770334165,1033.6803372510087,1054.801129979681,Schenectady
2025-12-31,1070.29276457173,1053.5989513811953,1089.6498578028907,Schenectady
2026-12-31,1089.629795346675,1063.7999254722681,1121.0680316157404,Schenectady
2027-12-31,1101.650381620044,1061.6206312119243,1145.5877900529856,Schenectady
2028-12-31,1244.4209140338667,1191.6588529418632,1302.91992081,Schenectady
2029-12-31,1271.1470015719642,1203.4664766678056,1343.7411588966988,Schenectady
2030-12-31,1290.4840323468816,1207.4172758946113,1380.5299568163548,Schenectady
2031-12-31,1302.5046186196073,1200.9371011381506,1409.3523062534493,Schenectady
2032-12-31,1445.275151033949,1322.8285517645436,1570.112559188079,Schenectady
2024-12-31,842.5772530900826,828.259086121856,856.0783720398651,Genesee
2025-12-31,881.827629040886,855.1353216812859,906.8075772615373,Genesee
2026-12-31,919.8536517807861,878.6487760805137,960.4107608701513,Genesee
2027-12-31,956.6665607587356,898.4294847048706,1014.3449276053049,Genesee
2028-12-31,1018.1184833996331,936.7399961161257,1090.9685452511792,Genesee
2029-12-31,1057.368859350394,952.9450368902629,1147.1632819134659,Genesee
2030-12-31,1095.394882090314,966.6843392312451,1209.7776214488874,Genesee
2031-12-31,1132.207791068147,978.1247613515337,1269.5056823424748,Genesee
2032-12-31,1193.6597137091235,1013.2407227396618,1354.9973773977497,Genesee
2024-12-31,587.7742269545926,575.6105286386447,599.1214395445451,Yates
2025-12-31,533.5964718515172,521.3973386141805,546.4774877064874,Yates
2026-12-31,459.80312006233316,445.26453492411713,476.0548817120136,Yates
2027-12-31,366.5382219303357,347.9883887343909,385.84730587584056,Yates
2028-12-31,618.2891476772538,595.1641880712982,639.8356480503877,Yates
2029-12-31,564.1113925735763,536.1494743035418,592.1399830777775,Yates
2030-12-31,490.31804078476796,457.2238340530492,524.0436647239699,Yates
2031-12-31,397.053142651038,356.7486114554526,434.81347387844306,Yates
2032-12-31,648.8040683992295,604.0897639696279,691.1979790353298,Yates
